HHNR;Wegnummer;Distanz_km;Emissionen;Verkehrsmittel
246119;1;0.806;0.0;Zu Fuss
246123;3;30.078;7478.976097474612;Auto
246135;1;5.714;0.0;Zu Fuss
246136;1;0.232;0.0;Zu Fuss
246146;3;0.719;0.0;Zu Fuss
246146;6;0.552;0.0;Zu Fuss
246149;1;1.075;0.0;Zu Fuss
246163;1;15.032;4198.127615988544;Auto
246163;3;1.0;5.5800314019999995;Velo
246165;2;0.049;0.0;Zu Fuss
246165;3;0.502;0.0;Zu Fuss
246181;3;0.756;115.68036260188799;Auto
246181;5;1.671;255.69032527480798;Auto
246181;9;2.5;0.0;Zu Fuss
246182;2;3.848;925.6391713180559;Auto
246202;1;0.711;0.0;Zu Fuss
246204;1;1.0;0.0;Zu Fuss
246204;2;2.0;0.0;Zu Fuss
246211;1;8.763;1885.667926457976;Auto
246217;1;7.957;1217.5511180201358;Auto
246226;1;0.459;0.0;Zu Fuss
246233;3;2.576;0.0;Zu Fuss
246233;4;1.0;0.0;Zu Fuss
246233;5;1.0;0.0;Zu Fuss
246245;1;2.0;0.0;Zu Fuss
246245;2;3.046;0.0;Zu Fuss
246249;3;20.929;4964.624538715137;Auto
246253;1;2.0;11.160062803999999;Velo
246253;2;29.351;6962.429874137702;Auto
246263;1;40.358;9708.145965710524;Auto
246277;2;21.881;4551.437450271129;Auto
246287;3;2.0;0.0;Zu Fuss
246289;3;3.059;658.251533382968;Auto
246295;1;2.662;14.854043592123999;Velo
246313;1;2.5;0.0;Zu Fuss
246317;1;5.894;0.0;Zu Fuss
246329;1;0.415;0.0;Zu Fuss
246333;1;1.83;0.0;Zu Fuss
246341;1;0.848;236.82891287641596;Auto
246346;2;5.108;0.0;Zu Fuss
246348;1;0.492;0.0;Zu Fuss
246354;2;0.376;0.0;Zu Fuss
246356;3;36.958;8766.906861380574;Auto
246357;3;7.93;0.0;Zu Fuss
246359;1;1.6;0.0;Zu Fuss
246359;2;24.194;6015.903574117321;Auto
246359;3;5.2;0.0;Zu Fuss
246374;1;2.39;0.0;Zu Fuss
246374;2;5.896;1226.419048800264;Auto
246395;2;0.5;0.0;Zu Fuss
246413;2;0.198;0.0;Zu Fuss
246414;5;1.716;0.0;Zu Fuss
246417;1;10.557;2625.0266194906408;Auto
246426;1;32.285;7658.411927584604;Auto
246428;1;0.903;0.0;Zu Fuss
246431;3;33.777;6077.627664626754;Auto
246437;2;118.569;15337.155624340143;Auto
246441;1;6.0;876.0202363872727;Anderes, Anderes
246441;2;43.881;10409.130363770793;Auto
246442;3;1.184;254.779279347968;Auto
246444;1;1.829;279.86690899319194;Auto
246449;3;0.43;2.39941350286;Velo
246454;6;34.444;8170.554140737932;Auto
246484;1;0.368;0.0;Zu Fuss
246484;5;0.1;0.0;Zu Fuss
246495;5;0.764;0.0;Zu Fuss
246515;1;8.368;0.0;Zu Fuss
246533;1;6.664;0.0;Zu Fuss
246533;4;2.92;0.0;Zu Fuss
246535;1;2.5;0.0;Zu Fuss
246541;1;2.0;0.0;Zu Fuss
246559;2;2.16;12.05286782832;Velo
246584;1;2.446;0.0;Zu Fuss
246589;1;85.807;0.0;Zu Fuss
246596;1;1.014;0.0;Zu Fuss
246596;5;1.0;0.0;Zu Fuss
246598;2;0.853;0.0;Zu Fuss
246599;1;5.816;32.45346263403199;Velo
246599;3;1.249;6.969459221098;Velo
246631;1;7.108;1087.6402346219838;Auto
246632;1;2.144;0.0;Zu Fuss
246636;2;1.321;7.3712214820419995;Velo
246636;7;1.831;380.863853180679;Auto
246637;2;0.567;0.0;Zu Fuss
246637;3;1.0;0.0;Zu Fuss
246648;3;1.338;7.466082015875999;Velo
246649;3;0.8;0.0;Zu Fuss
246652;1;2.032;432.69859434606394;Auto
246653;3;1.94;0.0;Zu Fuss
246673;1;7.674;86.914611062802;E-Bike_25
246673;5;8.625;97.68549914212498;E-Bike_25
246675;1;29.035;6887.470661837355;Auto
246687;3;3.518;0.0;Zu Fuss
246696;1;6.104;0.0;Zu Fuss
246696;2;62.269;14770.997439020157;Auto
246703;4;2.0;0.0;Zu Fuss
246711;1;1.203;13.625003532518999;E-Bike_25
246712;1;0.772;0.0;Zu Fuss
246714;1;11.84;0.0;Zu Fuss
246718;1;7.248;82.08979684430399;E-Bike_25
246729;2;0.992;0.0;Zu Fuss
246746;1;2.224;25.188701459952;E-Bike_25
246749;2;1.82;327.47971547564003;Auto
246754;1;18.25;3283.7938502365;Auto
246769;3;5.312;0.0;Zu Fuss
246776;1;3.24;18.07930174248;Velo
246786;1;0.85;211.35480028104996;Auto
246795;5;29.973;339.46985110572894;E-Bike_25
246796;1;2.888;0.0;Zu Fuss
246801;4;0.83;0.0;Zu Fuss
246814;1;3.0;0.0;Zu Fuss
246821;3;0.741;0.0;Zu Fuss
246825;3;2.374;363.26082118635196;Auto
246831;1;3.99;959.79737358603;Auto
246831;4;80.839;19445.87967000528;Auto
246836;1;0.742;0.0;Zu Fuss
246851;2;41.183;11501.562640317734;Auto
246861;3;1.0;0.0;Zu Fuss
246863;1;2.0;0.0;Zu Fuss
246874;1;2.0;0.0;Zu Fuss
246876;2;2.077;516.4516708044009;Auto
246895;1;0.19;0.0;Zu Fuss
246904;3;4.432;24.730699173664;Velo
246904;5;1.961;0.0;Zu Fuss
246905;3;2.0;0.0;Zu Fuss
246912;6;4.888;0.0;Zu Fuss
246913;2;63.842;13279.688757378977;Auto
246913;3;37.042;7705.056717377778;Auto
246916;1;63.655;7244.872823496815;Auto
246922;5;0.388;0.0;Zu Fuss
246922;7;0.859;206.63306864922296;Auto
246924;1;4.754;0.0;Zu Fuss
246925;1;11.135;2768.7478836817545;Auto
246929;3;2.002;497.80271783842585;Auto
246939;5;1.851;516.946129403592;Auto
246941;1;9.814;2440.2776587743815;Auto
246949;3;8.445;1232.9984827150865;Auto
246956;5;0.73;4.07342292346;Velo
246967;3;1.032;256.60959281181596;Auto
246978;3;1.613;246.81537682122396;Auto
246986;1;2.0;0.0;Zu Fuss
246989;4;31.945;6802.439269874514;Auto
247007;1;99.532;16391.30711378049;Motorrad
247016;4;1.301;270.619264329909;Auto
247021;1;21.007;5866.821901880743;Auto
247022;1;22.169;3236.7487700782417;Auto
247022;3;2.986;435.9660709753994;Auto
247022;4;19.802;2891.1587868234624;Auto
247028;3;8.52;0.0;Zu Fuss
247035;1;14.105;3345.885093343065;Auto
247047;1;1.009;0.0;Zu Fuss
247047;3;1.009;0.0;Zu Fuss
247048;1;1.104;0.0;Zu Fuss
247051;2;34.783;7484.7868864530155;Auto
247065;2;0.728;4.062262860655999;Velo
247065;4;0.498;0.0;Zu Fuss
247065;6;0.498;0.0;Zu Fuss
247071;2;1.0;0.0;Zu Fuss
247072;3;2.726;490.49983757505197;Auto
247072;5;2.726;490.49983757505197;Auto
247093;1;2.98;0.0;Zu Fuss
247093;2;15.209;3781.7590087935164;Auto
247116;1;1.01;181.73324869802;Auto
247116;4;2.422;13.514836055644;Velo
247116;5;2.487;13.877538096774;Velo
247116;6;1.448;8.079885470095999;Velo
247119;3;1.0070000000000001;0.0;Zu Fuss, Zu Fuss
247119;6;5.05;0.0;Zu Fuss
247131;5;0.358;0.0;Zu Fuss
247143;1;45.634;9819.761515004368;Auto
247143;3;0.117;0.0;Zu Fuss
247147;2;4.011;660.546686828091;Auto
247155;1;1.0;0.0;Zu Fuss
247155;2;1.5;0.0;Zu Fuss
247155;4;1.0;0.0;Zu Fuss
247164;3;1.51;8.42584741702;Velo
247171;1;1.522;0.0;Zu Fuss
247171;2;1.09;0.0;Zu Fuss
247176;1;24.916;0.0;Zu Fuss
247186;2;3.773;21.053458479746;Velo
247186;3;1.096;6.115714416592;Velo
247193;1;2.0;0.0;Zu Fuss
247194;1;9.26;1926.16017501534;Auto
247206;1;0.42;0.0;Zu Fuss
247206;3;0.663;30.319944760442997;Fahrzeugähnliche Geräte
247213;5;1.829;10.205877434258;Velo
247225;1;21.221;2744.982073763987;Auto
247225;3;0.647;3.610280317094;Velo
247241;2;2.102;378.221077983404;Auto
247241;3;2.085;375.16220152017;Auto
247243;1;15.691;2823.342975564982;Auto
247243;3;1.455;261.80383847091;Auto
247243;4;0.555;0.0;Zu Fuss
247243;10;17.313;3115.1957769394257;Auto
247243;11;0.71;127.75307581742;Auto
247243;12;0.159;0.0;Zu Fuss
247246;2;15.175;3773.3048167822744;Auto
247248;1;1.0;0.0;Zu Fuss
247255;3;2.336;0.0;Zu Fuss
247257;1;175.769;31626.803356833938;Auto
247261;1;44.111;10463.689284115982;Auto
247264;1;0.233;0.0;Zu Fuss
247264;5;0.343;0.0;Zu Fuss
247265;3;9.494;2360.7087927862217;Auto
247267;4;53.306;11088.109534488955;Auto
247268;1;2.5;0.0;Zu Fuss
247269;1;0.539;96.98437727547801;Auto
247269;3;0.539;96.98437727547801;Auto
247281;1;10.496;2235.041558196992;Auto
247322;1;2.0;0.0;Zu Fuss
247331;1;0.927;0.0;Zu Fuss
247336;1;0.375;0.0;Zu Fuss
247339;1;0.253;0.0;Zu Fuss
247341;1;2.0;11.160062803999999;Velo
247356;1;1.0;0.0;Zu Fuss
247359;1;19.614;4877.074179661781;Auto
247359;4;0.748;0.0;Zu Fuss
247367;1;27.076;151.08493024055198;Velo
247369;1;4.09;22.822328434179997;Velo
247369;2;0.48;0.0;Zu Fuss
247377;3;7.248;0.0;Zu Fuss
247379;1;0.349;0.0;Zu Fuss
247404;1;0.173;0.0;Zu Fuss
247404;5;0.477;0.0;Zu Fuss
247405;3;1.685;418.97980996890493;Auto
247417;2;16.95;3647.3891764764;Auto
247418;1;0.684;3.816741478968;Velo
247427;1;0.187;0.0;Zu Fuss
247429;1;6.986;1150.480965889066;Motorrad
247433;1;0.556;0.0;Zu Fuss
247435;3;0.794;0.0;Zu Fuss
247436;3;6.838;0.0;Zu Fuss
247441;1;13.763;2600.160605289587;Auto
247463;1;52.394;10898.405638202346;Auto
247471;1;18.8;3032.366593144;Schiff
247481;1;6.0;0.0;Zu Fuss
247486;2;0.283;0.0;Zu Fuss
247486;5;0.3;0.0;Zu Fuss
247487;1;99.282;18756.749634117616;Auto
247491;1;0.44;0.0;Zu Fuss
247494;1;1.0;0.0;Zu Fuss
247503;1;9.663;0.0;Zu Fuss
247512;4;1.2489999999999999;0.0;Zu Fuss, Zu Fuss
247538;3;0.188;0.0;Zu Fuss
247551;1;4.696;0.0;Zu Fuss
247551;2;2.648;658.4323660520239;Auto
247553;3;0.333;0.0;Zu Fuss
247557;1;0.269;0.0;Zu Fuss
247558;3;2.0;0.0;Zu Fuss
247564;1;1.5;0.0;Zu Fuss
247569;3;0.667;0.0;Zu Fuss
247569;5;1.3;0.0;Zu Fuss
247572;1;1.002;0.0;Zu Fuss
247572;2;0.572;0.0;Zu Fuss
247576;1;9.731;2308.316755995843;Auto
247576;3;23.974;5686.937201546022;Auto
247576;4;2.719;644.9813235590069;Auto
247576;5;0.956;0.0;Zu Fuss
247576;6;0.956;0.0;Zu Fuss
247582;1;43.204;10248.537367798212;Auto
247582;3;4.756;1128.183587659668;Auto
247592;2;0.301;0.0;Zu Fuss
247596;2;0.43;0.0;Zu Fuss
247611;1;3.891;605.1803276001569;Auto
247611;4;46.454;7225.1469900636575;Auto
247616;2;0.276;0.0;Zu Fuss
247622;1;10.206;0.0;Zu Fuss
247628;1;12.261;1790.1473530573917;Auto
247643;1;0.58;0.0;Zu Fuss
247648;1;1.776;0.0;Zu Fuss
247648;2;14.654;0.0;Zu Fuss
247659;6;2.5;0.0;Zu Fuss
247673;4;1.452;0.0;Zu Fuss
247675;1;0.815;0.0;Zu Fuss
247687;1;0.301;0.0;Zu Fuss
247687;4;1.312;0.0;Zu Fuss
247687;5;0.213;0.0;Zu Fuss
247696;1;1.05;0.0;Zu Fuss
247696;3;9.685;1742.65991449537;Auto
247696;5;1.05;0.0;Zu Fuss
247698;1;2.0;0.0;Zu Fuss
247698;3;0.322;0.0;Zu Fuss
247705;1;0.681;0.0;Zu Fuss
247705;2;0.222;0.0;Zu Fuss
247705;4;2.0;0.0;Zu Fuss
247707;1;54.017;6987.215337566999;Auto
247718;3;2.486;0.0;Zu Fuss
247719;6;16.266;2678.7465489767455;Motorrad
247719;7;5.58;918.93555534798;Motorrad
247721;3;0.249;0.0;Zu Fuss
247739;3;1.72;0.0;Zu Fuss
247748;4;8.601;1316.0936491254479;Auto
247751;3;2.05;0.0;Zu Fuss
247756;1;1.054;0.0;Zu Fuss
247769;2;2.0;0.0;Zu Fuss
247775;1;33.294;5990.719586288988;Auto
247778;1;0.681;91.36935013626001;Bus
247781;1;11.861;2949.2697483923926;Auto
247781;5;5.815;1445.9154866285949;Auto
247788;3;0.759;0.0;Zu Fuss
247793;1;1.402;264.871406569498;Auto
247793;3;1.781;336.47359136966895;Auto
247804;3;1.271;273.50039193519194;Auto
247807;1;4.746;0.0;Zu Fuss
247807;2;2.9;0.0;Zu Fuss
247807;4;2.0;0.0;Zu Fuss
247808;1;1.0;0.0;Zu Fuss
247808;4;1.0;0.0;Zu Fuss
247811;3;1.737;286.055745455097;Motorrad
247813;1;3.696;0.0;Zu Fuss
247817;4;14.684;3159.7795083999677;Auto
247823;3;0.052;0.0;Zu Fuss
247841;3;0.105;0.0;Zu Fuss
247854;1;16.394;2949.8365140151877;Auto
247862;2;0.2;0.0;Zu Fuss
247872;2;1.188;54.32895079246799;Fahrzeugähnliche Geräte
247872;3;0.1;4.5731440061;Fahrzeugähnliche Geräte
247873;1;1.0;0.0;Zu Fuss
247873;2;4.538;608.5781684058859;Mofa
247875;1;4.754;0.0;Zu Fuss
247876;1;45.28;9418.632043703521;Auto
247876;2;17.918;3727.0991377888618;Auto
247883;2;0.3;0.0;Zu Fuss
247885;3;1.16;0.0;Zu Fuss
247891;2;31.331;6741.967568624312;Auto
247891;3;11.481;0.0;Zu Fuss
247905;1;10.079;2506.1706259208268;Auto
247905;3;2.5;0.0;Zu Fuss
247906;1;0.911;0.0;Zu Fuss
247913;1;9.74;0.0;Zu Fuss
247918;1;3.0;137.19432018299997;Fahrzeugähnliche Geräte
247926;1;2.0;0.0;Zu Fuss
247926;2;2.8;0.0;Zu Fuss
247927;3;2.706;672.8542230123779;Auto
247927;4;0.5;0.0;Zu Fuss
247932;1;1.426;0.0;Zu Fuss
247932;2;0.547;0.0;Zu Fuss
247932;3;1.025;0.0;Zu Fuss
247936;1;6.216;0.0;Zu Fuss
247939;1;2.5;0.0;Zu Fuss
247939;3;1.045;0.0;Zu Fuss
247939;6;0.709;0.0;Zu Fuss
247948;1;9.002;0.0;Zu Fuss
247952;3;0.379;0.0;Zu Fuss
247954;2;3.158;0.0;Zu Fuss
247954;4;2.003;11.176802898205999;Velo
247956;1;0.451;0.0;Zu Fuss
247959;3;7.256;0.0;Zu Fuss
247959;5;3.686;0.0;Zu Fuss, Zu Fuss
248017;2;7.104;1037.207959882531;Auto
248026;4;2.0;0.0;Zu Fuss
248038;3;1.145;284.70734861388496;Auto
248049;1;2.0;0.0;Zu Fuss
248065;2;1.5;0.0;Zu Fuss
248082;3;0.261;0.0;Zu Fuss
248082;4;0.482;0.0;Zu Fuss
248085;1;5.123;1065.628356004707;Auto
248085;3;61.471;12786.500228765439;Auto
248085;4;5.299;1102.237879849491;Auto
248085;5;0.365;0.0;Zu Fuss
248085;6;0.572;0.0;Zu Fuss
248086;1;13.686;3096.100123240956;Auto, Zu Fuss
248086;3;0.632;0.0;Zu Fuss
248092;1;2.0;0.0;Zu Fuss
248092;2;1.0;0.0;Zu Fuss
248092;8;2.0;0.0;Zu Fuss
248095;3;3.089;0.0;Zu Fuss
248104;1;4.696;26.203827463791995;Velo
248104;3;9.79;1429.3730190385666;Auto
248106;1;2.0;0.0;Zu Fuss, Zu Fuss
248106;2;245.0;50962.121261205;Auto
248106;3;392.0;81539.394017928;Auto
248106;4;0.5;0.0;Zu Fuss
248106;5;0.5;0.0;Zu Fuss
248106;6;1.5;0.0;Zu Fuss
248106;7;1.0;0.0;Zu Fuss
248115;3;16.999;4089.121692628802;Auto
248142;1;0.574;0.0;Zu Fuss
248142;2;18.289;2081.5565009650973;Auto
248153;2;0.459;0.0;Zu Fuss
248156;3;2.971;433.7760203844312;Auto
248156;5;1.0;0.0;Zu Fuss
248156;6;1.0;0.0;Zu Fuss
248157;1;1.368;246.149588335536;Auto
248157;2;3.929;706.960330826258;Auto
248157;5;2.9;0.0;Zu Fuss
248159;1;0.406;2.265492749212;Velo
248159;3;0.337;0.0;Zu Fuss
248162;1;16.204;3843.794544667212;Auto
248167;1;9.747;2423.6179274581104;Auto
248167;3;1.0;0.0;Zu Fuss
248167;4;0.27;0.0;Zu Fuss, Zu Fuss
248167;5;1.0;0.0;Zu Fuss
248171;1;2.438;0.0;Zu Fuss
248172;1;37.45;5730.4624066676;Auto
248172;2;25.101;3840.863467817447;Auto
248173;1;85.555;15394.245635999112;Auto
248173;3;25.215;4537.03353061443;Auto, Auto
248179;1;2.053;0.0;Zu Fuss
248179;2;2.122;324.70070031905595;Auto
248185;4;1.109;0.0;Zu Fuss
248187;2;4.172;867.8121220479479;Auto
248188;1;2.331;26.400567942062995;E-Bike_25
248206;5;0.103;0.0;Zu Fuss
248214;3;1.0;0.0;Zu Fuss
248228;1;2.0;0.0;Zu Fuss
248238;2;12.448;3095.228886939424;Auto
248241;3;14.278;2184.767483108144;Auto
248242;1;65.146;9511.535719947546;Auto
248242;4;0.757;0.0;Zu Fuss
248254;1;1.0;0.0;Zu Fuss
248255;2;1.603;333.437879109027;Auto
248258;1;1.836;110.21574134556;Seilbahn
248265;1;2.5;0.0;Zu Fuss
248265;4;2.5;0.0;Zu Fuss
248266;1;38.113;5831.912248473223;Auto
248267;1;6.587;36.755666844973995;Velo
248291;1;4.995;1242.0202675339349;Auto
248305;1;6.718;0.0;Zu Fuss
248305;3;0.07;0.0;Zu Fuss
248308;1;0.921;0.0;Zu Fuss
248316;8;5.996;1247.2199146211642;Auto
248318;1;2.318;417.086802457436;Auto
248334;1;0.867;0.0;Zu Fuss
248334;3;1.058;0.0;Zu Fuss
248347;1;34.616;9667.53496241747;Auto
248348;3;2.839;434.41342516767196;Auto
248355;1;2.0;0.0;Zu Fuss
248363;3;17.035;3627.4707454159447;Auto
248379;1;1.5;0.0;Zu Fuss
248379;2;1.5;0.0;Zu Fuss
248384;2;22.731;5392.081818984843;Auto
248387;1;0.439;0.0;Zu Fuss
248387;2;0.537;0.0;Zu Fuss
248387;3;2.628;0.0;Zu Fuss
248395;1;0.207;0.0;Zu Fuss
248399;1;0.775;0.0;Zu Fuss
248399;4;0.775;0.0;Zu Fuss
248401;1;3.509;39.742425100256995;E-Bike_25
248401;3;3.508;39.73109924528399;E-Bike_25
248411;3;4.629;1151.0133770599766;Auto
248425;1;0.808;191.667859299624;Auto
248425;4;0.808;191.667859299624;Auto
248431;1;2.667;30.206055212990993;E-Bike_25
248434;3;3.115;774.553179853495;Auto
248437;3;26.218;5453.571000923562;Auto
248439;1;1.616;383.335718599248;Auto
248439;5;1.634;9.117771310868;Velo
248439;6;1.798;10.032896460796;Velo
248448;1;2.0;91.46288012199999;Fahrzeugähnliche Geräte
248465;1;0.5;0.0;Zu Fuss
248465;4;2.0;0.0;Zu Fuss
248466;1;3.825;688.2472042276501;Auto
248468;1;4.703;26.242887683606;Velo
248469;1;31.656000000000002;220.550712335892;Zug, Zu Fuss
248469;2;31.616;220.621688300472;Zug, Zu Fuss
248473;1;2.0;0.0;Zu Fuss
248473;2;6.636;0.0;Zu Fuss
248476;2;5.174;1286.529101946062;Auto
248482;1;0.723;0.0;Zu Fuss
248482;3;4.926;0.0;Zu Fuss
248485;1;0.709;3.9562422640179995;Velo
248495;3;2.71;673.8488338372299;Auto
248497;1;4.312;0.0;Zu Fuss
248497;2;2.0;0.0;Zu Fuss
248503;1;3.722;499.37844523812004;Bus
248505;2;1.034;0.0;Zu Fuss
248506;3;4.662;0.0;Zu Fuss
248506;4;0.482;0.0;Zu Fuss
248509;3;0.637;0.0;Zu Fuss
248519;3;1.548;0.0;Zu Fuss
248528;1;2.561;532.710173673249;Auto
248537;3;1.133;0.0;Zu Fuss
248537;5;0.663;0.0;Zu Fuss
248541;5;0.727;4.056682829253999;Velo
248562;1;0.507;0.0;Zu Fuss
248567;2;0.759;116.13941165983199;Auto
248568;1;0.272;0.0;Zu Fuss
248568;3;2.0;0.0;Zu Fuss
248568;4;2.0;0.0;Zu Fuss
248568;5;1.0;0.0;Zu Fuss
248594;1;0.159;0.0;Zu Fuss
248594;2;0.953;5.317769926105999;Velo
248594;3;1.062;5.925993348924;Velo
248598;1;1.5;0.0;Zu Fuss
248598;2;0.474;0.0;Zu Fuss
248607;1;2.52;14.061679133039998;Velo
248621;3;2.488;0.0;Zu Fuss
248623;1;2.568;0.0;Zu Fuss
248624;1;10.693;59.66727578158599;Velo
248624;3;5.019;28.006177606637998;Velo
248626;1;1.0;0.0;Zu Fuss
248629;3;0.336;0.0;Zu Fuss
248639;1;1.0;0.0;Zu Fuss
248646;1;6.537000000000001;845.575034927439;Auto, Auto
248647;2;3.594;765.3143445274379;Auto
248647;4;0.541;115.201741900207;Auto
248649;2;0.184;33.107839366768;Auto
248661;1;26.334;6334.662665667797;Auto
248661;3;1.116;268.454603739852;Auto
248663;5;1.656;9.240532001712;Velo
248663;6;0.532;2.968576705864;Velo
248669;3;7.439;1547.376408416751;Auto
248671;1;12.087;1094.7929629368869;Auto
248688;2;5.019;948.2094076835308;Auto, Auto
248692;3;0.279;0.0;Zu Fuss
248698;1;38.958;217.38686335911598;Velo
248726;1;13.03;0.0;Zu Fuss
248756;4;2.808;0.0;Zu Fuss
248759;4;0.458;0.0;Zu Fuss
248764;3;27.829;5257.565173625221;Auto
248764;4;10.816;2043.4016643763841;Auto
248765;1;21.719;121.192702020038;Velo
248765;2;3.033;499.48593895527296;Motorrad
248766;1;1.668;76.28004202174799;Fahrzeugähnliche Geräte
248771;3;2.5;0.0;Zu Fuss
248773;1;56.845;10228.34309132569;Auto
248784;1;1.053;23.734617391658997;Fahrzeugähnliche Geräte, Zu Fuss
248784;2;0.609;0.0;Zu Fuss
248784;3;0.904;0.0;Zu Fuss
248786;2;22.682;5380.458396824345;Auto
248792;5;0.174;0.0;Zu Fuss
248798;1;3.662;0.0;Zu Fuss
248802;6;66.835;16618.70361974585;Auto
248802;10;0.695;172.81363081803497;Auto
248809;1;2.5;0.0;Zu Fuss
248809;4;1.503;8.386787197205999;Velo
248809;5;4.556;0.0;Zu Fuss
248817;3;1.0;0.0;Zu Fuss
248827;1;0.231;54.796133042343;Auto
248843;5;2.8;0.0;Zu Fuss
248851;3;9.299;1934.272512685491;Auto
248854;1;0.714;8.086660450721999;E-Bike_25
248854;2;7.0;79.280984811;E-Bike_25
248855;1;0.179;0.0;Zu Fuss
248855;3;0.382;0.0;Zu Fuss
248858;1;0.162;0.0;Zu Fuss
248858;3;21.562;244.20808492782598;E-Bike_25
248861;1;151.686;23210.438467764525;Auto
248863;1;1.573;391.13070687304895;Auto
248863;3;2.19;544.5494266064699;Auto
248866;3;19.424;3198.817961842144;Auto
248892;1;5.4;0.0;Zu Fuss
248904;5;1.059;0.0;Zu Fuss
248904;6;0.751;0.0;Zu Fuss
248911;1;0.631;0.0;Zu Fuss
248911;3;4.736;691.4719732550205;Auto
248931;1;0.19;0.0;Zu Fuss
248933;3;5.026;0.0;Zu Fuss
248938;2;2.722;0.0;Zu Fuss
248946;3;1.807;0.0;Zu Fuss
248955;5;6.822;0.0;Zu Fuss, Zu Fuss
248958;4;4.232;23.614692893264;Velo
248958;5;0.83;4.631426063659999;Velo
248959;4;1.0;0.0;Zu Fuss
248962;1;3.013;626.730087183717;Auto
248962;2;2.647;550.598918279223;Auto
248962;5;0.66;0.0;Zu Fuss
248964;3;1.8;0.0;Zu Fuss
248978;1;0.848;0.0;Zu Fuss
248979;1;0.9;0.0;Zu Fuss
248979;2;51.574;5869.877794344902;Auto
248984;1;1.008;46.097291581487994;Fahrzeugähnliche Geräte
248984;3;0.1;0.0;Zu Fuss
248987;1;27.895;5019.25640834779;Auto
248987;2;5.915;1064.30907529583;Auto
248992;1;26.282;3513.2412746304162;Auto
248995;6;1.0;0.0;Zu Fuss
249024;3;2.859;15.953309778317998;Velo
249044;1;0.753;4.2017636457059995;Velo
249056;1;6.4;858.6840541440001;Bus
249056;2;6.4;858.6840541440001;Bus
249056;4;0.5;2.7900157009999997;Velo
249065;3;1.53;362.93542664409;Auto
249091;3;0.504;0.0;Zu Fuss
249091;5;0.336;0.0;Zu Fuss
249093;1;0.202;0.0;Zu Fuss
249117;2;0.174;0.0;Zu Fuss
249117;5;4.324;0.0;Zu Fuss
249121;1;1.612;0.0;Zu Fuss
249125;2;2.468;406.439596881508;Motorrad
249139;3;27.664;6878.728464676431;Auto
249145;1;1.2;0.0;Zu Fuss
249145;2;2.5;0.0;Zu Fuss
249145;3;1.0;0.0;Zu Fuss
249151;1;0.5;2.7900157009999997;Velo
249157;1;2.068;0.0;Zu Fuss
249159;4;6.691;976.9085669445403;Auto
249167;1;1.5;0.0;Zu Fuss
249187;2;2.753;684.5409002043889;Auto
249203;2;2.0;0.0;Zu Fuss
249208;3;2.0;0.0;Zu Fuss
249213;1;31.354999999999997;174.96188460970998;Velo, Velo
249215;1;4.572;1099.797892740684;Auto
249215;5;2.8;0.0;Zu Fuss
249219;1;1.82;327.47971547564003;Auto
249224;3;3.145;0.0;Zu Fuss
249243;1;2.0;0.0;Zu Fuss
249244;2;1.605;0.0;Zu Fuss
249255;2;2.35;100.44398618065;Tram
249264;1;0.924;229.75510054081198;Auto
249264;3;0.464;0.0;Zu Fuss
249266;1;2.0;0.0;Zu Fuss
249269;1;95.443;20323.84445874576;Auto
249271;5;0.214;1.194126720028;Velo
249274;1;18.752;2506.669978763776;Auto
249274;3;162.441;21714.269305693608;Auto, Auto
249275;1;5.721;1422.5421322445727;Auto
249282;1;5.652;930.792788320212;Motorrad
249285;1;2.48;0.0;Zu Fuss
249302;2;6.783;910.0709280091801;Bus
249316;1;42.952;9242.634802832703;Auto
249317;1;0.561;3.130397616522;Velo
249318;1;0.632;0.0;Zu Fuss
249318;6;0.5;0.0;Zu Fuss
249322;1;4.774;0.0;Zu Fuss
249322;2;1.836;0.0;Zu Fuss
249329;3;2.5;0.0;Zu Fuss
249366;1;1.0;0.0;Zu Fuss
249367;3;1.602;18.144019666745997;E-Bike_25
249368;5;2.975;640.1759764022;Auto
249369;2;2.0;0.0;Zu Fuss
249369;4;2.0;0.0;Zu Fuss
249382;1;15.0;2190.050590968182;Anderes
249382;4;11.207;2658.4426969936712;Auto
249392;1;2.938;0.0;Zu Fuss
249392;2;14.575;1954.6114597875246;Mofa
249392;3;9.197;1233.3832998741586;Mofa
249414;3;0.672;0.0;Zu Fuss
249419;1;2.5;0.0;Zu Fuss
249419;2;9.613;2684.7126644822956;Auto
249419;4;9.822;2743.082054566223;Auto
249421;3;2.02;22.878227045459997;E-Bike_25
249427;1;0.286;0.0;Zu Fuss
249438;1;5.728;31.962419870655996;Velo
249438;3;1.296;7.231720696991999;Velo
249438;4;1.72;9.59765401144;Velo
249449;2;0.208;0.0;Zu Fuss
249449;4;0.128;0.0;Zu Fuss
249452;5;0.317;0.0;Zu Fuss
249467;3;0.745;8.437761954885;E-Bike_25
249469;2;0.793;0.0;Zu Fuss
249485;1;2.0;0.0;Zu Fuss
249485;2;2.107;398.062805736043;Auto
249488;3;0.467;21.356582508486998;Fahrzeugähnliche Geräte
249512;3;0.949;0.0;Zu Fuss
249514;1;7.642;935.622944624082;Auto, Zu Fuss
249521;3;9.842;2117.852759579984;Auto
249526;3;0.211;52.46572101094299;Auto
249529;2;0.186;0.0;Zu Fuss
